1.50000000  0.00000000  0.00000004
1.49977154  0.02617861  0.00000004
1.49908624  0.05234924  0.00000004
1.49794430  0.07850394  0.00000004
1.49634608  0.10463471  0.00000004
1.49429205  0.13073361  0.00000004
1.49178284  0.15679270  0.00000004
1.48881923  0.18280402  0.00000004
1.48540210  0.20875965  0.00000004
1.48153251  0.23465170  0.00000004
1.47721163  0.26047226  0.00000004
1.47244078  0.28621349  0.00000004
1.46722140  0.31186754  0.00000004
1.46155510  0.33742658  0.00000004
1.45544359  0.36288285  0.00000004
1.44888874  0.38822858  0.00000004
1.44189254  0.41345603  0.00000004
1.43445714  0.43855754  0.00000004
1.42658477  0.46352550  0.00000004
1.41827786  0.48835223  0.00000004
1.40953894  0.51303020  0.00000004
1.40037063  0.53755194  0.00000004
1.39077578  0.56190989  0.00000004
1.38075729  0.58609668  0.00000004
1.37031818  0.61010498  0.00000004
1.35946168  0.63392740  0.00000004
1.34819107  0.65755671  0.00000004
1.33650978  0.68098577  0.00000004
1.32442139  0.70420735  0.00000004
1.31192956  0.72721442  0.00000004
1.29903809  0.75000002  0.00000004
1.28575097  0.77255708  0.00000004
1.27207215  0.79487889  0.00000004
1.25800584  0.81695857  0.00000004
1.24355638  0.83878933  0.00000004
1.22872807  0.86036465  0.00000004
1.21352548  0.88167790  0.00000004
1.19795328  0.90272251  0.00000004
1.18201613  0.92349221  0.00000004
1.16571892  0.94398061  0.00000004
1.14906668  0.96418139  0.00000004
1.13206437  0.98408854  0.00000004
1.11471722  1.00369593  0.00000004
1.09703057  1.02299752  0.00000004
1.07900970  1.04198756  0.00000004
1.06066015  1.06066019  0.00000004
1.04198757  1.07900968  0.00000004
1.02299754  1.09703056  0.00000004
1.00369588  1.11471726  0.00000004
0.98408856  1.13206435  0.00000004
0.96418141  1.14906667  0.00000004
0.94398056  1.16571897  0.00000004
0.92349223  1.18201612  0.00000004
0.90272253  1.19795327  0.00000004
0.88167785  1.21352551  0.00000004
0.86036467  1.22872806  0.00000004
0.83878935  1.24355636  0.00000004
0.81695852  1.25800587  0.00000004
0.79487891  1.27207214  0.00000004
0.77255710  1.28575096  0.00000004
0.74999996  1.29903813  0.00000004
0.72721437  1.31192960  0.00000004
0.70420741  1.32442135  0.00000004
0.68098579  1.33650977  0.00000004
0.65755673  1.34819106  0.00000004
0.63392738  1.35946169  0.00000004
0.61010492  1.37031821  0.00000004
0.58609662  1.38075731  0.00000004
0.56190995  1.39077576  0.00000004
0.53755196  1.40037063  0.00000004
0.51303022  1.40953893  0.00000004
0.48835221  1.41827787  0.00000004
0.46352544  1.42658479  0.00000004
0.43855748  1.43445716  0.00000004
0.41345610  1.44189253  0.00000004
0.38822860  1.44888873  0.00000004
0.36288285  1.45544359  0.00000004
